Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 19:07:32.724,vllm-server,98.93%,3.92%,1.233GiB,1007GiB,0.12%,14.13GiB,1007GiB,1.40%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:32.921,vllm-server,2435.64%,22.33%,1.268GiB,1007GiB,0.13%,14.18GiB,1007GiB,1.41%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.112,vllm-server,91.93%,21.77%,1.29GiB,1007GiB,0.13%,14.19GiB,1007GiB,1.41%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.287,vllm-server,98.23%,3.52%,1.307GiB,1007GiB,0.13%,14.2GiB,1007GiB,1.41%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.458,vllm-server,100.90%,3.29%,1.318GiB,1007GiB,0.13%,14.21GiB,1007GiB,1.41%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.632,vllm-server,98.69%,3.05%,1.328GiB,1007GiB,0.13%,14.21GiB,1007GiB,1.41%,406.5kB,30.62kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.801,vllm-server,101.17%,3.33%,1.349GiB,1007GiB,0.13%,14.24GiB,1007GiB,1.41%,406.6kB,30.67kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:33.973,vllm-server,109.58%,2.83%,1.367GiB,1007GiB,0.14%,14.27GiB,1007GiB,1.42%,406.6kB,30.67kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:34.169,vllm-server,99.84%,2.79%,1.378GiB,1007GiB,0.14%,14.27GiB,1007GiB,1.42%,406.6kB,30.67kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:34.360,vllm-server,101.11%,2.72%,1.385GiB,1007GiB,0.14%,14.27GiB,1007GiB,1.42%,406.6kB,30.67kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:34.551,vllm-server,102.39%,2.62%,1.399GiB,1007GiB,0.14%,14.29GiB,1007GiB,1.42%,406.6kB,30.67kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:34.752,vllm-server,1849.65%,6.60%,1.42GiB,1007GiB,0.14%,14.28GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:34.945,vllm-server,309.12%,31.13%,1.422GiB,1007GiB,0.14%,14.28GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:35.125,vllm-server,97.44%,2.71%,1.425GiB,1007GiB,0.14%,14.28GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:35.301,vllm-server,99.67%,2.84%,1.43GiB,1007GiB,0.14%,14.3GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:35.477,vllm-server,100.21%,2.94%,1.436GiB,1007GiB,0.14%,14.31GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:35.656,vllm-server,100.58%,2.71%,1.434GiB,1007GiB,0.14%,14.3GiB,1007GiB,1.42%,406.7kB,30.73kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:35.834,vllm-server,98.73%,3.45%,1.434GiB,1007GiB,0.14%,14.29GiB,1007GiB,1.42%,406.7kB,30.78kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.011,vllm-server,137.70%,4.05%,1.437GiB,1007GiB,0.14%,14.28GiB,1007GiB,1.42%,406.7kB,30.78kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.254,vllm-server,72.08%,2.91%,1.448GiB,1007GiB,0.14%,14.3GiB,1007GiB,1.42%,406.7kB,30.78kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.431,vllm-server,111.14%,2.84%,1.454GiB,1007GiB,0.14%,14.31GiB,1007GiB,1.42%,406.7kB,30.78kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.626,vllm-server,90.10%,2.65%,1.47GiB,1007GiB,0.15%,14.32GiB,1007GiB,1.42%,406.7kB,30.78kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.798,vllm-server,98.03%,2.91%,1.485GiB,1007GiB,0.15%,14.33GiB,1007GiB,1.42%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:36.974,vllm-server,70.90%,3.52%,1.506GiB,1007GiB,0.15%,14.34GiB,1007GiB,1.42%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:37.151,vllm-server,108.24%,3.00%,1.508GiB,1007GiB,0.15%,14.35GiB,1007GiB,1.42%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:37.345,vllm-server,109.50%,2.75%,1.516GiB,1007GiB,0.15%,14.36GiB,1007GiB,1.43%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:37.558,vllm-server,69.21%,2.86%,1.522GiB,1007GiB,0.15%,14.36GiB,1007GiB,1.42%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:37.733,vllm-server,114.00%,2.77%,1.541GiB,1007GiB,0.15%,14.38GiB,1007GiB,1.43%,406.8kB,30.83kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:37.932,vllm-server,98.40%,3.30%,1.554GiB,1007GiB,0.15%,14.41GiB,1007GiB,1.43%,406.9kB,30.88kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:38.129,vllm-server,97.70%,2.79%,1.559GiB,1007GiB,0.15%,14.42GiB,1007GiB,1.43%,406.9kB,30.88kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:38.320,vllm-server,100.43%,2.86%,1.569GiB,1007GiB,0.16%,14.43GiB,1007GiB,1.43%,407kB,30.88kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:38.512,vllm-server,102.09%,2.93%,1.58GiB,1007GiB,0.16%,14.44GiB,1007GiB,1.43%,407kB,30.88kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:38.705,vllm-server,97.67%,3.66%,1.586GiB,1007GiB,0.16%,14.45GiB,1007GiB,1.43%,407kB,30.88kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:38.901,vllm-server,112.36%,3.65%,1.599GiB,1007GiB,0.16%,14.46GiB,1007GiB,1.44%,407kB,30.94kB,0B,0B,1,0.00%,0B,80GiB,0.00%
2026-05-20 19:07:39.114,vllm-server,128.26%,3.09%,1.608GiB,1007GiB,0.16%,14.47GiB,1007GiB,1.44%,407kB,30.94kB,0B,0B,1,0.00%,1MiB,80GiB,0.00%
2026-05-20 19:07:39.393,vllm-server,62.14%,2.13%,1.609GiB,1007GiB,0.16%,14.5GiB,1007GiB,1.44%,407kB,30.94kB,0B,0B,1,0.00%,4MiB,80GiB,0.00%
2026-05-20 19:07:39.587,vllm-server,92.17%,3.17%,1.61GiB,1007GiB,0.16%,14.53GiB,1007GiB,1.44%,407kB,30.94kB,0B,0B,1,0.00%,20MiB,80GiB,0.02%
2026-05-20 19:07:39.765,vllm-server,97.33%,2.80%,1.644GiB,1007GiB,0.16%,14.61GiB,1007GiB,1.45%,407kB,30.94kB,0B,0B,1,3.00%,425MiB,80GiB,0.52%
2026-05-20 19:07:39.939,vllm-server,409.81%,7.60%,1.681GiB,1007GiB,0.17%,14.64GiB,1007GiB,1.45%,407.1kB,30.99kB,0B,0B,1,5.00%,533MiB,80GiB,0.65%
2026-05-20 19:07:40.139,vllm-server,125.73%,3.32%,1.789GiB,1007GiB,0.18%,14.65GiB,1007GiB,1.45%,407.1kB,30.99kB,0B,0B,1,0.00%,1.601GiB,80GiB,2.00%
2026-05-20 19:07:40.333,vllm-server,189.91%,3.95%,1.856GiB,1007GiB,0.18%,14.81GiB,1007GiB,1.47%,407.1kB,30.99kB,0B,0B,1,1.00%,1.747GiB,80GiB,2.18%
2026-05-20 19:07:40.526,vllm-server,202.56%,4.22%,1.868GiB,1007GiB,0.19%,14.81GiB,1007GiB,1.47%,407.1kB,30.99kB,0B,0B,1,0.00%,1.747GiB,80GiB,2.18%
2026-05-20 19:07:40.723,vllm-server,201.31%,4.46%,1.874GiB,1007GiB,0.19%,14.82GiB,1007GiB,1.47%,407.1kB,30.99kB,0B,0B,1,4.00%,13.3GiB,80GiB,16.62%
2026-05-20 19:07:40.916,vllm-server,117.37%,3.87%,1.874GiB,1007GiB,0.19%,14.82GiB,1007GiB,1.47%,415.4kB,32.93kB,0B,0B,1,0.00%,14.38GiB,80GiB,17.97%
2026-05-20 19:07:41.108,vllm-server,114.94%,3.58%,1.874GiB,1007GiB,0.19%,14.83GiB,1007GiB,1.47%,431.9kB,34.75kB,0B,0B,1,0.00%,14.38GiB,80GiB,17.97%
2026-05-20 19:07:41.315,vllm-server,107.51%,2.58%,1.872GiB,1007GiB,0.19%,14.83GiB,1007GiB,1.47%,448.6kB,38.31kB,0B,0B,1,0.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:41.539,vllm-server,84.40%,3.54%,1.873GiB,1007GiB,0.19%,14.84GiB,1007GiB,1.47%,449.7kB,38.38kB,0B,0B,1,34.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:41.728,vllm-server,100.49%,2.82%,1.875GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.7kB,38.38kB,0B,0B,1,36.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:41.917,vllm-server,100.12%,3.15%,1.878GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.7kB,38.38kB,0B,0B,1,36.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.104,vllm-server,90.61%,3.02%,1.879GiB,1007GiB,0.19%,14.86GiB,1007GiB,1.48%,449.8kB,38.43kB,0B,0B,1,36.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.270,vllm-server,101.88%,2.65%,1.871GiB,1007GiB,0.19%,14.87GiB,1007GiB,1.48%,449.8kB,38.43kB,0B,0B,1,40.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.442,vllm-server,101.09%,2.93%,1.873GiB,1007GiB,0.19%,14.87GiB,1007GiB,1.48%,449.8kB,38.43kB,0B,0B,1,11.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.611,vllm-server,111.40%,2.59%,1.875GiB,1007GiB,0.19%,14.86GiB,1007GiB,1.47%,449.8kB,38.43kB,0B,0B,1,40.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.800,vllm-server,89.56%,3.24%,1.877GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.8kB,38.43kB,0B,0B,1,40.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:42.967,vllm-server,123.51%,2.54%,1.879GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.9kB,38.53kB,0B,0B,1,41.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:43.173,vllm-server,83.58%,3.03%,1.879GiB,1007GiB,0.19%,14.84GiB,1007GiB,1.47%,449.9kB,38.53kB,0B,0B,1,33.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:43.348,vllm-server,110.43%,2.95%,1.873GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.9kB,38.53kB,0B,0B,1,14.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:43.537,vllm-server,100.50%,2.75%,1.875GiB,1007GiB,0.19%,14.85GiB,1007GiB,1.47%,449.9kB,38.53kB,0B,0B,1,35.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:43.723,vllm-server,101.56%,2.68%,1.877GiB,1007GiB,0.19%,14.87GiB,1007GiB,1.48%,449.9kB,38.53kB,0B,0B,1,38.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:43.912,vllm-server,100.31%,2.75%,1.878GiB,1007GiB,0.19%,14.86GiB,1007GiB,1.48%,449.9kB,38.53kB,0B,0B,1,33.00%,14.75GiB,80GiB,18.44%
2026-05-20 19:07:44.107,vllm-server,101.41%,3.15%,1.892GiB,1007GiB,0.19%,14.89GiB,1007GiB,1.48%,450kB,38.58kB,0B,0B,1,19.00%,15.04GiB,80GiB,18.80%
2026-05-20 19:07:44.305,vllm-server,103.69%,3.55%,1.892GiB,1007GiB,0.19%,14.86GiB,1007GiB,1.48%,450kB,38.58kB,0B,0B,1,39.00%,15.04GiB,80GiB,18.80%
2026-05-20 19:07:44.504,vllm-server,96.91%,2.91%,1.892GiB,1007GiB,0.19%,14.88GiB,1007GiB,1.48%,450kB,38.58kB,0B,0B,1,39.00%,15.04GiB,80GiB,18.80%
2026-05-20 19:07:44.693,vllm-server,100.40%,2.66%,1.892GiB,1007GiB,0.19%,14.89GiB,1007GiB,1.48%,450kB,38.58kB,0B,0B,1,20.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:44.882,vllm-server,102.44%,2.66%,1.891GiB,1007GiB,0.19%,14.88GiB,1007GiB,1.48%,450kB,38.58kB,0B,0B,1,8.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:45.076,vllm-server,99.44%,2.97%,1.891GiB,1007GiB,0.19%,14.91GiB,1007GiB,1.48%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:45.265,vllm-server,98.52%,3.16%,1.912GiB,1007GiB,0.19%,14.94GiB,1007GiB,1.48%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:45.453,vllm-server,102.43%,2.74%,1.916GiB,1007GiB,0.19%,14.96GiB,1007GiB,1.48%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:45.643,vllm-server,116.34%,2.97%,1.919GiB,1007GiB,0.19%,14.96GiB,1007GiB,1.49%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:45.857,vllm-server,77.33%,2.77%,1.921GiB,1007GiB,0.19%,14.97GiB,1007GiB,1.49%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.029,vllm-server,114.60%,3.28%,1.929GiB,1007GiB,0.19%,14.96GiB,1007GiB,1.48%,450kB,38.63kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.221,vllm-server,101.04%,3.26%,1.928GiB,1007GiB,0.19%,14.94GiB,1007GiB,1.48%,450.1kB,38.68kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.416,vllm-server,101.10%,3.28%,1.929GiB,1007GiB,0.19%,14.96GiB,1007GiB,1.48%,450.1kB,38.68kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.609,vllm-server,102.14%,2.68%,1.929GiB,1007GiB,0.19%,14.96GiB,1007GiB,1.49%,450.1kB,38.68kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.802,vllm-server,98.53%,2.94%,1.929GiB,1007GiB,0.19%,14.98GiB,1007GiB,1.49%,450.1kB,38.68kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:46.996,vllm-server,87.38%,3.32%,1.929GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.1kB,38.68kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:47.165,vllm-server,113.81%,3.03%,1.929GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:47.358,vllm-server,103.05%,3.65%,1.929GiB,1007GiB,0.19%,14.98GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:47.550,vllm-server,100.49%,2.53%,1.93GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:47.742,vllm-server,98.42%,2.46%,1.931GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:47.933,vllm-server,101.66%,2.79%,1.932GiB,1007GiB,0.19%,14.98GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:48.122,vllm-server,99.57%,2.65%,1.933GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.2kB,38.74kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:48.315,vllm-server,103.15%,3.26%,1.934GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.3kB,38.79kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:48.508,vllm-server,89.34%,2.83%,1.934GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.3kB,38.79kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:48.676,vllm-server,112.48%,2.80%,1.934GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.3kB,38.79kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:48.862,vllm-server,101.76%,2.69%,1.935GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.3kB,38.79kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:49.051,vllm-server,100.64%,2.66%,1.954GiB,1007GiB,0.19%,14.99GiB,1007GiB,1.49%,450.3kB,38.79kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:49.239,vllm-server,100.40%,3.00%,1.954GiB,1007GiB,0.19%,15GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:49.427,vllm-server,100.83%,3.40%,1.955GiB,1007GiB,0.19%,15.01GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:49.618,vllm-server,113.93%,4.04%,1.955GiB,1007GiB,0.19%,15.02GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:49.833,vllm-server,89.73%,2.83%,1.958GiB,1007GiB,0.19%,15.02GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.026,vllm-server,90.10%,2.60%,1.957GiB,1007GiB,0.19%,15.03GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.197,vllm-server,108.16%,3.02%,1.957GiB,1007GiB,0.19%,15.03GiB,1007GiB,1.49%,450.3kB,38.84kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.384,vllm-server,92.72%,3.18%,1.964GiB,1007GiB,0.19%,15.04GiB,1007GiB,1.49%,450.4kB,38.89kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.559,vllm-server,112.70%,2.94%,1.967GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.4kB,38.89kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.751,vllm-server,109.04%,2.47%,1.967GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.4kB,38.89kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:50.965,vllm-server,117.07%,2.71%,1.969GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.4kB,38.89kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:51.204,vllm-server,79.09%,2.42%,1.973GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.4kB,38.89kB,0B,0B,1,0.00%,14.44GiB,80GiB,18.05%
2026-05-20 19:07:51.398,vllm-server,104.41%,3.55%,1.976GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.5kB,38.95kB,0B,0B,1,10.00%,14.48GiB,80GiB,18.10%
2026-05-20 19:07:51.596,vllm-server,87.56%,3.39%,1.986GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.5kB,38.95kB,0B,0B,1,0.00%,14.48GiB,80GiB,18.10%
2026-05-20 19:07:51.771,vllm-server,100.84%,3.21%,1.977GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.5kB,38.95kB,0B,0B,1,15.00%,14.52GiB,80GiB,18.15%
2026-05-20 19:07:51.945,vllm-server,111.07%,2.79%,1.978GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.5kB,38.95kB,0B,0B,1,15.00%,14.52GiB,80GiB,18.15%
2026-05-20 19:07:52.136,vllm-server,101.57%,2.79%,1.978GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.5kB,38.95kB,0B,0B,1,0.00%,14.52GiB,80GiB,18.15%
2026-05-20 19:07:52.331,vllm-server,111.96%,3.95%,1.98GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,0.00%,14.52GiB,80GiB,18.15%
2026-05-20 19:07:52.546,vllm-server,100.96%,3.35%,1.981GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,0.00%,14.52GiB,80GiB,18.15%
2026-05-20 19:07:52.760,vllm-server,90.46%,2.64%,1.998GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,12.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:52.949,vllm-server,100.10%,3.13%,1.998GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,12.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:53.138,vllm-server,91.32%,2.57%,1.999GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:53.313,vllm-server,124.99%,2.88%,2GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.6kB,39kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:53.527,vllm-server,90.27%,3.21%,2GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.6kB,39.05kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:53.720,vllm-server,100.23%,2.85%,2.01GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.6kB,39.05kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:53.911,vllm-server,101.29%,2.70%,2.009GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.6kB,39.05kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:54.102,vllm-server,100.88%,2.62%,2.014GiB,1007GiB,0.20%,15.06GiB,1007GiB,1.49%,450.6kB,39.05kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:54.293,vllm-server,89.27%,3.20%,2.005GiB,1007GiB,0.20%,15.06GiB,1007GiB,1.49%,450.6kB,39.05kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:54.464,vllm-server,138.65%,2.74%,2.005GiB,1007GiB,0.20%,15.06GiB,1007GiB,1.49%,450.7kB,39.11kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:54.704,vllm-server,80.37%,2.87%,2.013GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.7kB,39.11kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:54.892,vllm-server,112.06%,2.68%,2.006GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.7kB,39.11kB,0B,0B,1,7.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:55.100,vllm-server,92.59%,3.67%,2.024GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.7kB,39.11kB,0B,0B,1,38.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:55.287,vllm-server,90.73%,2.95%,2.024GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.7kB,39.11kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:55.455,vllm-server,112.82%,2.97%,2.025GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:55.656,vllm-server,90.11%,5.17%,2.025GiB,1007GiB,0.20%,15.01GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:55.830,vllm-server,114.06%,3.26%,2.025GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.023,vllm-server,114.16%,2.67%,2.026GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.246,vllm-server,90.70%,2.47%,2.033GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,29.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.444,vllm-server,97.48%,2.69%,2.036GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.8kB,39.16kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.635,vllm-server,90.40%,3.10%,2.036GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.8kB,39.21kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.806,vllm-server,113.38%,3.12%,2.04GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.8kB,39.21kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:56.999,vllm-server,99.88%,2.90%,2.04GiB,1007GiB,0.20%,15.04GiB,1007GiB,1.49%,450.8kB,39.21kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
